date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:09	23146/23146	---M-Z	200	added ('OK')	text/css	etag:%225a6a-670166a8-4928672ea82f3721;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/icons/weather-icons/css/weather-icons.min.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/icons/weather-icons/css/weather-icons.min.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:10	106949/106949	---M-Z	200	added ('OK')	text/css	etag:%221a1c5-670166a8-9dac5b8d73167e42;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/icons/iconsmind/style.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/icons/iconsmind/style.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:10	106814/106814	---M-Z	200	added ('OK')	text/css	etag:%221a13e-670166a8-5061b9a5c7d8fb69;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/icons/icomoon/style.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/icons/icomoon/style.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:10	78544/78544	---M-Z	200	added ('OK')	text/css	etag:%22132d0-670166a8-b80ecb73570a1df8;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/animate/animate.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/animate/animate.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:12	302875/302875	---M--	200	added ('OK')	image/gif	etag:%2249f1b-670166ab-646538c2cce8e829;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/preloaders/1.gif	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/preloaders/1.gif	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:12	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%22bce3-670166ab-1cc28cb2de14bce;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/user-info.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/user-info.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/style.css)
09:17:13	3746/3746	---M-Z	200	added ('OK')	text/css	etag:%22ea2-670166ac-f2c7a109ff9bb27a;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/custom.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/custom.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-711ce557910fcb7d;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/responsive.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/responsive.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:14	35652/35652	---M-Z	200	added ('OK')	application/x-javascript	etag:%228b44-670166aa-80f9be1bbdccc403;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/morris.js/morris.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/morris.js/morris.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:14	93251/93251	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216c43-670166aa-68dec28ae13a5bc4;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/raphael/raphael.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/raphael/raphael.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:14	8446/8446	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220fe-670166ac-b04d4549fd2d24dd;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/custom.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/custom.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:14	11485/11485	---M-Z	200	added ('OK')	application/x-javascript	etag:%222cdd-670166ac-b3ef5d836a49ee9c;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/apex_charts.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/apex_charts.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:15	25488/25488	---M-Z	200	added ('OK')	application/x-javascript	etag:%226390-670166ac-695760aa2b6aea5d;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/chart-widgets.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/chart-widgets.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index2.html)
09:17:15	78030/78030	---M--	200	added ('OK')	image/jpeg	etag:%22130ce-670166aa-9539f447f3a063fd;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/21.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/21.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index3.html)
09:17:15	107218/107218	---M--	200	added ('OK')	image/jpeg	etag:%221a2d2-670166ab-f1958b9d92fa9063;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/meter.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/meter.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index3.html)
09:17:15	2549/2549	---M-Z	200	added ('OK')	text/css	etag:%229f5-670166ac-590b2f12bd3f3f05;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/dashboard5.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/dashboard5.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:16	7317/7317	---M--	200	added ('OK')	image/png	etag:%221c95-670166aa-acc7c97b314668f9;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-10.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-10.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:16	6270/6270	---M--	200	added ('OK')	image/png	etag:%22187e-670166aa-516a829a815a2026;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-8.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-8.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:16	6812/6812	---M--	200	added ('OK')	image/png	etag:%221a9c-670166aa-f428f9258f54685e;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-9.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-9.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:17	5065/5065	---M--	200	added ('OK')	image/png	etag:%2213c9-670166aa-4209ae0c94810dfb;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-7.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-7.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:17	56318/56318	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dbfe-670166a9-3d8f45d9efe83aad;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/flexslider/jquery.flexslider.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/flexslider/jquery.flexslider.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:17	52639/52639	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cd9f-670166aa-30e482d813e715cd;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/bootstrap-slider/bootstrap-slider.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/bootstrap-slider/bootstrap-slider.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:17	93403/93403	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216cdb-670166aa-8698ac2aa8975560;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/OwlCarousel2/dist/owl.carousel.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/OwlCarousel2/dist/owl.carousel.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:18	186820/186820	---M-Z	200	added ('OK')	application/x-javascript	etag:%222d9c4-670166a9-4273a61d7641beb4;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/c3/c3.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/c3/c3.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:18	151729/151729	---M-Z	200	added ('OK')	application/x-javascript	etag:%22250b1-670166a9-94283b2085b67593;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/c3/d3.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/c3/d3.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:18	10404/10404	---M-Z	200	added ('OK')	application/x-javascript	etag:%2228a4-670166ac-915d4d2b664a32ed;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard5.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard5.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index5.html)
09:17:19	1956/1956	---M-Z	200	added ('OK')	text/css	etag:%227a4-670166ac-b24eaca534a355b2;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/dashboard7.css	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/css/dashboard7.css	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index7.html)
09:17:19	1401/1401	---M-Z	200	added ('OK')	application/x-javascript	etag:%22579-670166ac-36cd0d11dfc8ef1e;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard7.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard7.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index7.html)
09:17:20	19672/19672	---M--	200	added ('OK')	image/jpeg	etag:%224cd8-670166aa-3f919d5b01f5ac5b;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/5.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/5.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index8.html)
09:17:20	1220530/1220530	---M--	200	added ('OK')	image/jpeg	etag:%22129fb2-670166aa-639f8ebba65aee05;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img-min.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img-min.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index7.html)
09:17:21	15265/15265	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ba1-670166ac-347ff8e7fec9dc86;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard8.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/dashboard8.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/index8.html)
09:17:22	293454/293454	---M--	200	added ('OK')	image/jpeg	etag:%2247a4e-670166aa-48620883d5debd8b;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:22	205073/205073	---M--	200	added ('OK')	image/jpeg	etag:%2232111-670166aa-efd42e1cc3cb29ee;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape20.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape20.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:23	146610/146610	---M--	200	added ('OK')	image/jpeg	etag:%2223cb2-670166aa-dc4e2194fba1d582;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape4.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape4.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:24	250157/250157	---M--	200	added ('OK')	image/jpeg	etag:%223d12d-670166aa-64dbdb06f547b4bf;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:24	291628/291628	---M--	200	added ('OK')	image/jpeg	etag:%224732c-670166aa-ba1dc40240ea89c3;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:24	309758/309758	---M--	200	added ('OK')	image/jpeg	etag:%224b9fe-670166aa-5e12ff1ae24b5b5;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape6.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape6.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:24	215186/215186	---M--	200	added ('OK')	image/jpeg	etag:%2234892-670166aa-7c961314a7440d57;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape5.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape5.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:25	120530/120530	---M--	200	added ('OK')	image/jpeg	etag:%221d6d2-670166aa-2ed3dc20f3097cd4;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape10.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape10.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:26	267832/267832	---M--	200	added ('OK')	image/jpeg	etag:%2241638-670166aa-9e2d8349081ac401;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:26	224839/224839	---M--	200	added ('OK')	image/jpeg	etag:%2236e47-670166aa-d9231d01d020e1;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape7.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape7.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:26	185704/185704	---M--	200	added ('OK')	image/jpeg	etag:%222d568-670166aa-895a9aeff5fe3204;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape9.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape9.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:27	20190/20190	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ede-670166a9-c5f6877409dba849;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:27	3405/3405	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d4d-670166a9-17b46e8df1b326ed;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:27	208966/208966	---M--	200	added ('OK')	image/jpeg	etag:%2233046-670166aa-b30713a3b6e70be8;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:28	180289/180289	---M--	200	added ('OK')	image/jpeg	etag:%222c041-670166aa-1b1300c7f156dd1f;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/landscape8.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/landscape8.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:28	451710/451710	---M--	200	added ('OK')	image/jpeg	etag:%226e47e-670166aa-5616141d1b1f2c59;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:28	271520/271520	---M--	200	added ('OK')	image/jpeg	etag:%22424a0-670166aa-c0b711842e4823ea;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:29	352129/352129	---M--	200	added ('OK')	image/jpeg	etag:%2255f81-670166aa-5eca25b35f50ad7;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_cards.html)
09:17:29	484193/484193	---M--	200	added ('OK')	image/jpeg	etag:%2276361-670166aa-5419a2a0415ae02;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/4.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/4.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:29	592461/592461	---M--	200	added ('OK')	image/jpeg	etag:%2290a4d-670166aa-28fc97a41f6188d4;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:30	259177/259177	---M--	200	added ('OK')	image/jpeg	etag:%223f469-670166aa-c86f8a2d1f5b2173;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/7.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/7.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:30	628572/628572	---M--	200	added ('OK')	image/jpeg	etag:%229975c-670166aa-5aaefeb4de5b87d7;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/5.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/5.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:31	613465/613465	---M--	200	added ('OK')	image/jpeg	etag:%2295c59-670166aa-9fa30db82881624;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/8.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/8.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:31	13607/13607	---M-Z	200	added ('OK')	application/x-javascript	etag:%223527-670166aa-a74b3152d1bce5a3;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/prism/prism.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/prism/prism.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_grid.html)
09:17:32	679824/679824	---M--	200	added ('OK')	image/jpeg	etag:%22a5f90-670166aa-6b97c9146d2c7e4b;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/6.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/6.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:32	308/308	---M-Z	200	added ('OK')	application/x-javascript	etag:%22134-670166ac-ad1935a3953556cf;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/icons.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/icons.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/icons_simpleline.html)
09:17:32	721216/721216	---M--	200	added ('OK')	image/jpeg	etag:%22b0140-670166aa-35eb761caece7864;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/9.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb/9.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/box_group.html)
09:17:33	255373/255373	---M--	200	added ('OK')	image/jpeg	etag:%223e58d-670166aa-705b634828240739;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/img1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/img1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:33	276411/276411	---M--	200	added ('OK')	image/jpeg	etag:%22437bb-670166aa-2c1e8a4bff89a91c;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/img4.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/img4.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:33	332963/332963	---M--	200	added ('OK')	image/jpeg	etag:%22514a3-670166aa-cb3745d57d432e3b;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/img3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/img3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:33	224732/224732	---M--	200	added ('OK')	image/jpeg	etag:%2236ddc-670166aa-191e9ae0f2ee7a00;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/card/img2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/card/img2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:35	431365/431365	---M--	200	added ('OK')	image/jpeg	etag:%2269505-670166aa-1c8d600576a7dd75;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img4.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img4.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:35	900135/900135	---M--	200	added ('OK')	image/jpeg	etag:%22dbc27-670166aa-ee84acb3a3ee3cc4;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:37	558688/558688	---M--	200	added ('OK')	image/jpeg	etag:%2288660-670166aa-81146a933f64d311;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:37	449316/449316	---M--	200	added ('OK')	image/jpeg	etag:%226db24-670166aa-c6333d86b4bf4679;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:37	541983/541983	---M--	200	added ('OK')	image/jpeg	etag:%228451f-670166aa-f7d39b2e45a0d2aa;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img5.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img5.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
09:17:37	583232/583232	---M--	200	added ('OK')	image/jpeg	etag:%228e640-670166aa-e5fcbd3e14d938fd;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/img6.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/img6.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/ui_sliders.html)
